"Gene.Name","Gene.ID.x","log2FoldChange","padj","Gene.ID.y","atlas_log2FC","direction_R","direction_ATLAS","match"
"Dpp8","ENSMUSG00000032393",0.060568833553534,0.974930164478421,"ENSMUSG00000032393",0.1,"Up","Up",TRUE
"Dpp9","ENSMUSG00000001229",-0.538992977767457,0.575165701581592,"ENSMUSG00000001229",-0.5,"Down","Down",TRUE
"Dpt","ENSMUSG00000026574",-0.54421723686215,0.937354924994676,"ENSMUSG00000026574",-0.3,"Down","Down",TRUE
"Dpy19l1","ENSMUSG00000043067",0.132554633899916,0.980388620275529,"ENSMUSG00000043067",0.1,"Up","Up",TRUE
"Dpy19l3","ENSMUSG00000043671",0.712903102987015,0.935298728807876,"ENSMUSG00000043671",0.2,"Up","Up",TRUE
"Dpy30","ENSMUSG00000024067",-0.665734584984388,0.765589031568069,"ENSMUSG00000024067",-0.4,"Down","Down",TRUE
"Dpyd","ENSMUSG00000033308",-1.56057494421671,0.0782276112855084,"ENSMUSG00000033308",-1.5,"Down","Down",TRUE
"Dpysl2","ENSMUSG00000022048",0.243110492722248,0.898809480670122,"ENSMUSG00000022048",0.2,"Up","Up",TRUE
"Dpysl3","ENSMUSG00000024501",1.1576619276201,0.331691931295657,"ENSMUSG00000024501",0.9,"Up","Up",TRUE
"Dqx1","ENSMUSG00000009145",-0.568154755925677,0.520558606540973,"ENSMUSG00000009145",-0.5,"Down","Down",TRUE
"Dr1","ENSMUSG00000029265",0.118191674444692,0.951573402899073,"ENSMUSG00000029265",0.1,"Up","Up",TRUE
"Dram2","ENSMUSG00000027900",-0.0843785770461252,0.95204607865276,"ENSMUSG00000027900",-0.1,"Down","Down",TRUE
"Drap1","ENSMUSG00000024914",-0.0936374680554571,0.977789657841989,"ENSMUSG00000024914",-0.1,"Down","Down",TRUE
"Drg1","ENSMUSG00000020457",0.174252460129118,0.947462136604189,"ENSMUSG00000020457",0.1,"Up","Up",TRUE
"Drg2","ENSMUSG00000020537",0.34080136793702,0.935653151408276,"ENSMUSG00000020537",0.3,"Up","Up",TRUE
"Drosha","ENSMUSG00000022191",-0.309141040921704,0.837611775214489,"ENSMUSG00000022191",-0.3,"Down","Down",TRUE
"Dsc2","ENSMUSG00000024331",0.306873358490399,0.720333071774399,"ENSMUSG00000024331",0.3,"Up","Up",TRUE
"Dsel","ENSMUSG00000038702",0.191830955956648,0.989622670758662,"ENSMUSG00000038702",0.1,"Up","Up",TRUE
"Dsg2","ENSMUSG00000044393",0.218921542767875,0.629707778345613,"ENSMUSG00000044393",0.2,"Up","Up",TRUE
"Dsg3","ENSMUSG00000056632",-0.0862252456739113,0.988933934828719,"ENSMUSG00000056632",-0.1,"Down","Down",TRUE
"Dsn1","ENSMUSG00000027635",0.262535820883234,0.980388620275529,"ENSMUSG00000027635",0.1,"Up","Up",TRUE
"Dsp","ENSMUSG00000054889",0.435471733123566,0.281291578765867,"ENSMUSG00000054889",0.4,"Up","Up",TRUE
"Dst","ENSMUSG00000026131",-0.203861015604328,0.745436588425658,"ENSMUSG00000026131",-0.2,"Down","Down",TRUE
"Dstn","ENSMUSG00000015932",0.545445193819871,0.362741165417625,"ENSMUSG00000015932",0.6,"Up","Up",TRUE
"Dstyk","ENSMUSG00000042046",-0.558537357790322,0.709613304129667,"ENSMUSG00000042046",-0.5,"Down","Down",TRUE
"Dtl","ENSMUSG00000037474",-0.463559133427186,0.91878202174401,"ENSMUSG00000037474",-0.3,"Down","Down",TRUE
"Dtnbp1","ENSMUSG00000057531",0.103378780462297,0.984533088831823,"ENSMUSG00000057531",0.1,"Up","Up",TRUE
"Dtx2","ENSMUSG00000004947",-0.0406216049717379,0.9936526729113,"ENSMUSG00000004947",-0.1,"Down","Down",TRUE
"Dtx3l","ENSMUSG00000049502",-0.227554265001324,0.84014239889231,"ENSMUSG00000049502",-0.2,"Down","Down",TRUE
"Dtymk","ENSMUSG00000026281",-0.749356804324809,0.710033287097766,"ENSMUSG00000026281",-0.5,"Down","Down",TRUE
"Duox2","ENSMUSG00000068452",1.62106923358449,2.99146208688443e-05,"ENSMUSG00000068452",1.4,"Up","Up",TRUE
"Duoxa1","ENSMUSG00000027224",1.81228496937367,0.298873668357752,"ENSMUSG00000027224",1,"Up","Up",TRUE
"Duoxa2","ENSMUSG00000027225",2.07012082151277,0.057014186206584,"ENSMUSG00000027225",1.3,"Up","Up",TRUE
"Dus1l","ENSMUSG00000025155",-0.269987748312442,0.930635443786164,"ENSMUSG00000025155",-0.2,"Down","Down",TRUE
"Dusp1","ENSMUSG00000024190",1.27421152295736,0.00124809223294832,"ENSMUSG00000024190",1.2,"Up","Up",TRUE
"Dusp10","ENSMUSG00000039384",0.117453872773476,0.980388620275529,"ENSMUSG00000039384",0.2,"Up","Up",TRUE
"Dusp11","ENSMUSG00000030002",-0.129567182246296,0.939996792511545,"ENSMUSG00000030002",-0.1,"Down","Down",TRUE
"Dusp16","ENSMUSG00000030203",-0.282908348091573,0.797056739737199,"ENSMUSG00000030203",-0.3,"Down","Down",TRUE
"Dusp18","ENSMUSG00000047205",-0.478990730120081,0.882643781843554,"ENSMUSG00000047205",-0.4,"Down","Down",TRUE
"Dusp19","ENSMUSG00000027001",0.103340605904652,0.983358482752697,"ENSMUSG00000027001",0.1,"Up","Up",TRUE
"Dusp4","ENSMUSG00000031530",1.74859219078182,0.0479639111884249,"ENSMUSG00000031530",1.6,"Up","Up",TRUE
"Dusp5","ENSMUSG00000034765",1.91792673409449,3.49924862992799e-05,"ENSMUSG00000034765",1.6,"Up","Up",TRUE
"Dusp6","ENSMUSG00000019960",0.63218814886723,0.379836580105849,"ENSMUSG00000019960",0.6,"Up","Up",TRUE
"Dusp8","ENSMUSG00000037887",0.154852090217038,0.980388620275529,"ENSMUSG00000037887",0.1,"Up","Up",TRUE
"Dut","ENSMUSG00000027203",1.16843522915865,0.165103766986836,"ENSMUSG00000027203",0.9,"Up","Up",TRUE
"Dvl1","ENSMUSG00000029071",-0.029937942635421,0.9936526729113,"ENSMUSG00000029071",-0.1,"Down","Down",TRUE
"Dvl2","ENSMUSG00000020888",-0.379654154658417,0.958125549089486,"ENSMUSG00000020888",-0.2,"Down","Down",TRUE
"Dvl3","ENSMUSG00000003233",-0.37822583881842,0.793735220955666,"ENSMUSG00000003233",-0.3,"Down","Down",TRUE
"Dxo","ENSMUSG00000040482",0.239012031822348,0.958125549089486,"ENSMUSG00000040482",0.2,"Up","Up",TRUE
"Dym","ENSMUSG00000035765",-0.441290383599551,0.758460481831461,"ENSMUSG00000035765",-0.4,"Down","Down",TRUE
"Dync1i2","ENSMUSG00000027012",0.339596705894726,0.749200552249801,"ENSMUSG00000027012",0.3,"Up","Up",TRUE
"Dync1li1","ENSMUSG00000032435",0.389137262196712,0.791479864433815,"ENSMUSG00000032435",0.4,"Up","Up",TRUE
"Dync1li2","ENSMUSG00000035770",0.216740501984648,0.880781751408972,"ENSMUSG00000035770",0.2,"Up","Up",TRUE
"Dync2h1","ENSMUSG00000047193",0.61081154935261,0.690737959134357,"ENSMUSG00000047193",0.5,"Up","Up",TRUE
"Dync2i1","ENSMUSG00000042050",-0.17907363523253,0.980388620275529,"ENSMUSG00000042050",-0.1,"Down","Down",TRUE
"Dynll2","ENSMUSG00000020483",-0.56404389309392,0.451011064215657,"ENSMUSG00000020483",-0.5,"Down","Down",TRUE
"Dynlrb1","ENSMUSG00000047459",0.38522897222044,0.837611775214489,"ENSMUSG00000047459",0.4,"Up","Up",TRUE
"Dynlt3","ENSMUSG00000031176",0.248880173421578,0.837611775214489,"ENSMUSG00000031176",0.2,"Up","Up",TRUE
"Dyrk1a","ENSMUSG00000022897",-0.19544394556479,0.862217825235605,"ENSMUSG00000022897",-0.2,"Down","Down",TRUE
"Dyrk1b","ENSMUSG00000002409",0.722426663933236,0.712811097416582,"ENSMUSG00000002409",0.5,"Up","Up",TRUE
"Dyrk2","ENSMUSG00000028630",-0.29671808537438,0.499609100937877,"ENSMUSG00000028630",-0.3,"Down","Down",TRUE
"Dysf","ENSMUSG00000033788",0.45507510429078,0.947909665227538,"ENSMUSG00000033788",0.3,"Up","Up",TRUE
"Dzip3","ENSMUSG00000064061",0.131247186251414,0.977364641085176,"ENSMUSG00000064061",0.1,"Up","Up",TRUE
"E030022I16Rik","ENSMUSG00000111264",-1.27166940895746,0.14148056986362,"ENSMUSG00000111264",-0.9,"Down","Down",TRUE
"E130307A14Rik","ENSMUSG00000087177",0.403756215508464,0.939623912738911,"ENSMUSG00000087177",0.3,"Up","Up",TRUE
"E130308A19Rik","ENSMUSG00000045071",-0.349237122614915,0.947909665227538,"ENSMUSG00000045071",-0.2,"Down","Down",TRUE
"E230020D15Rik","ENSMUSG00000108912",-0.696215935710998,0.118978721061244,"ENSMUSG00000108912",-0.6,"Down","Down",TRUE
"E2f2","ENSMUSG00000018983",0.81640930551759,0.327068152200242,"ENSMUSG00000018983",0.7,"Up","Up",TRUE
"E2f3","ENSMUSG00000016477",-0.567502978496544,0.653844888227254,"ENSMUSG00000016477",-0.5,"Down","Down",TRUE
"E2f4","ENSMUSG00000014859",-0.302608388660766,0.882643781843554,"ENSMUSG00000014859",-0.3,"Down","Down",TRUE
"E2f5","ENSMUSG00000027552",-0.80037259520443,0.70087166686969,"ENSMUSG00000027552",-0.7,"Down","Down",TRUE
"E2f6","ENSMUSG00000057469",0.553112065385842,0.854491549435215,"ENSMUSG00000057469",0.4,"Up","Up",TRUE
"E2f8","ENSMUSG00000046179",-0.382342301694132,0.936175834178223,"ENSMUSG00000046179",-0.3,"Down","Down",TRUE
"E430018J23Rik","ENSMUSG00000078580",-0.390766405889814,0.957080136932472,"ENSMUSG00000078580",-0.2,"Down","Down",TRUE
"E4f1","ENSMUSG00000024137",-0.500062432846241,0.88851843383969,"ENSMUSG00000024137",-0.3,"Down","Down",TRUE
"Eaf1","ENSMUSG00000021890",0.571938679432133,0.601632705026133,"ENSMUSG00000021890",0.5,"Up","Up",TRUE
"Eapp","ENSMUSG00000054302",-0.285662292701637,0.916409427269199,"ENSMUSG00000054302",-0.2,"Down","Down",TRUE
"Ears2","ENSMUSG00000030871",0.41683865099431,0.924940590394297,"ENSMUSG00000030871",0.2,"Up","Up",TRUE
"Ebf1","ENSMUSG00000057098",0.321116577901047,0.946454107191715,"ENSMUSG00000057098",0.2,"Up","Up",TRUE
"Ebna1bp2","ENSMUSG00000028729",0.139088837135097,0.976019266974657,"ENSMUSG00000028729",0.1,"Up","Up",TRUE
"Ebp","ENSMUSG00000031168",0.0644621519303852,0.984533088831823,"ENSMUSG00000031168",0.1,"Up","Up",TRUE
"Ebpl","ENSMUSG00000021928",0.018099041432954,0.994256175978169,"ENSMUSG00000021928",-0.1,"Up","Down",FALSE
"Ecd","ENSMUSG00000021810",0.631901457286733,0.820998872493918,"ENSMUSG00000021810",0.5,"Up","Up",TRUE
"Ech1","ENSMUSG00000053898",-0.410210015990832,0.528053689313871,"ENSMUSG00000053898",-0.4,"Down","Down",TRUE
"Echs1","ENSMUSG00000025465",-0.429934643207369,0.579482306385006,"ENSMUSG00000025465",-0.4,"Down","Down",TRUE
"Eci1","ENSMUSG00000024132",-0.547495705349701,0.791479864433815,"ENSMUSG00000024132",-0.4,"Down","Down",TRUE
"Eci2","ENSMUSG00000021417",-0.294418933215449,0.947909665227538,"ENSMUSG00000021417",-0.2,"Down","Down",TRUE
"Ecm1","ENSMUSG00000028108",1.25670809058025,0.43118734376788,"ENSMUSG00000028108",1.1,"Up","Up",TRUE
"Ecpas","ENSMUSG00000050812",-0.170184670222491,0.888073296435024,"ENSMUSG00000050812",-0.2,"Down","Down",TRUE
"Ecsit","ENSMUSG00000066839",0.229330133421322,0.971618534563176,"ENSMUSG00000066839",0.1,"Up","Up",TRUE
"Ect2","ENSMUSG00000027699",-0.0760117452159699,0.986169529277536,"ENSMUSG00000027699",-0.1,"Down","Down",TRUE
"Edc3","ENSMUSG00000038957",-0.341261776732866,0.88851843383969,"ENSMUSG00000038957",-0.3,"Down","Down",TRUE
"Edc4","ENSMUSG00000036270",0.728920396114449,0.513688852449963,"ENSMUSG00000036270",0.6,"Up","Up",TRUE
"Edem1","ENSMUSG00000030104",0.269354952194,0.777967675759147,"ENSMUSG00000030104",0.3,"Up","Up",TRUE
"Edem2","ENSMUSG00000038312",0.128969120927847,0.971108796644868,"ENSMUSG00000038312",0.1,"Up","Up",TRUE
"Edem3","ENSMUSG00000043019",0.302919882462102,0.500376663937796,"ENSMUSG00000043019",0.3,"Up","Up",TRUE
"Edf1","ENSMUSG00000015092",-0.185469887380617,0.936175834178223,"ENSMUSG00000015092",-0.2,"Down","Down",TRUE
"Edn1","ENSMUSG00000021367",-0.581429143294431,0.853915267777724,"ENSMUSG00000021367",-0.5,"Down","Down",TRUE
"Edn3","ENSMUSG00000027524",-0.47065489007773,0.783279548265607,"ENSMUSG00000027524",-0.4,"Down","Down",TRUE
"Ednra","ENSMUSG00000031616",1.27037245263658,0.581030814911167,"ENSMUSG00000031616",0.7,"Up","Up",TRUE
"Ednrb","ENSMUSG00000022122",0.54308947438487,0.842146131010741,"ENSMUSG00000022122",0.4,"Up","Up",TRUE
"Edrf1","ENSMUSG00000039990",-0.309984268959713,0.916409427269199,"ENSMUSG00000039990",-0.3,"Down","Down",TRUE
"Eea1","ENSMUSG00000036499",-0.134130130267242,0.905838921645924,"ENSMUSG00000036499",-0.1,"Down","Down",TRUE
"Eed","ENSMUSG00000030619",-0.0974415027237733,0.980388620275529,"ENSMUSG00000030619",-0.1,"Down","Down",TRUE
"Eef1a1","ENSMUSG00000037742",0.336103678431924,0.321263294704604,"ENSMUSG00000037742",0.3,"Up","Up",TRUE
"Eef1akmt1","ENSMUSG00000021951",0.46355212389276,0.942334189951563,"ENSMUSG00000021951",0.2,"Up","Up",TRUE
"Eef1akmt2","ENSMUSG00000030960",0.376460124508494,0.943898283213427,"ENSMUSG00000030960",0.2,"Up","Up",TRUE
"Eef1aknmt","ENSMUSG00000026694",-0.286892288199525,0.96792443479136,"ENSMUSG00000026694",-0.1,"Down","Down",TRUE
"Eef1b2","ENSMUSG00000025967",0.322136153118262,0.751316823615329,"ENSMUSG00000025967",0.3,"Up","Up",TRUE
"Eef1d","ENSMUSG00000055762",-0.214597810235583,0.932176639455014,"ENSMUSG00000055762",-0.2,"Down","Down",TRUE
"Eef1e1","ENSMUSG00000001707",0.638477506303815,0.782000752333231,"ENSMUSG00000001707",0.4,"Up","Up",TRUE
"Eef1g","ENSMUSG00000071644",-0.0876307550771941,0.970208230766031,"ENSMUSG00000071644",-0.1,"Down","Down",TRUE
"Eef2","ENSMUSG00000034994",0.183594976401202,0.865775563166855,"ENSMUSG00000034994",0.2,"Up","Up",TRUE
"Eef2k","ENSMUSG00000035064",0.513709451007934,0.564506272357187,"ENSMUSG00000035064",0.5,"Up","Up",TRUE
"Eef2kmt","ENSMUSG00000022544",1.67462423765563,0.479041984390092,"ENSMUSG00000022544",0.8,"Up","Up",TRUE
"Eefsec","ENSMUSG00000033216",0.346476214004219,0.949325485339228,"ENSMUSG00000033216",0.2,"Up","Up",TRUE
"Eepd1","ENSMUSG00000036611",0.950507197956845,0.401497508534436,"ENSMUSG00000036611",0.7,"Up","Up",TRUE
"Efcab14","ENSMUSG00000034210",-0.271612451357304,0.833460209480888,"ENSMUSG00000034210",-0.2,"Down","Down",TRUE
"Efcab5","ENSMUSG00000050944",-0.148991081977066,0.983556546064879,"ENSMUSG00000050944",-0.1,"Down","Down",TRUE
"Efhd2","ENSMUSG00000040659",0.44085930756213,0.564471608618314,"ENSMUSG00000040659",0.4,"Up","Up",TRUE
"Efl1","ENSMUSG00000038563",-0.159147603092812,0.947909665227538,"ENSMUSG00000038563",-0.1,"Down","Down",TRUE
"Efna1","ENSMUSG00000027954",-0.300555102155824,0.875930310426639,"ENSMUSG00000027954",-0.3,"Down","Down",TRUE
"Efna3","ENSMUSG00000028039",-1.60969196006474,0.571505188692638,"ENSMUSG00000028039",-0.8,"Down","Down",TRUE
"Efnb1","ENSMUSG00000031217",-0.0516505770637376,0.984533088831823,"ENSMUSG00000031217",-0.1,"Down","Down",TRUE
"Efnb2","ENSMUSG00000001300",-0.257454752867045,0.642422821805084,"ENSMUSG00000001300",-0.2,"Down","Down",TRUE
"Eftud2","ENSMUSG00000020929",0.168534800034092,0.948265087899893,"ENSMUSG00000020929",0.1,"Up","Up",TRUE
"Egfl7","ENSMUSG00000026921",1.58522210098756,0.222341889326554,"ENSMUSG00000026921",1.1,"Up","Up",TRUE
"Egfr","ENSMUSG00000020122",1.07034574827082,0.0159831210403039,"ENSMUSG00000020122",1.1,"Up","Up",TRUE
"Egfros","ENSMUSG00000085091",1.38657200729339,0.0357280597180525,"ENSMUSG00000085091",1.1,"Up","Up",TRUE
"Egln1","ENSMUSG00000031987",0.33371930161863,0.751316823615329,"ENSMUSG00000031987",0.3,"Up","Up",TRUE
"Egln2","ENSMUSG00000058709",-0.300074364055559,0.885967428747726,"ENSMUSG00000058709",-0.3,"Down","Down",TRUE
"Egln3","ENSMUSG00000035105",0.764642088739273,0.0353450075714059,"ENSMUSG00000035105",0.7,"Up","Up",TRUE
"Egr1","ENSMUSG00000038418",1.62307431610799,0.0070612481450877,"ENSMUSG00000038418",1.4,"Up","Up",TRUE
"Ehbp1","ENSMUSG00000042302",-0.59093746978062,0.765589031568069,"ENSMUSG00000042302",-0.4,"Down","Down",TRUE
"Ehbp1l1","ENSMUSG00000024937",0.649444762151107,0.208436057589901,"ENSMUSG00000024937",0.6,"Up","Up",TRUE
"Ehd1","ENSMUSG00000024772",0.620908916411565,0.479207615913589,"ENSMUSG00000024772",0.6,"Up","Up",TRUE
"Ehd2","ENSMUSG00000074364",0.680742732050553,0.741895571955331,"ENSMUSG00000074364",0.5,"Up","Up",TRUE
"Ehd4","ENSMUSG00000027293",0.472486436764761,0.791479864433815,"ENSMUSG00000027293",0.3,"Up","Up",TRUE
"Ehf","ENSMUSG00000012350",-0.266738929615271,0.696719558094052,"ENSMUSG00000012350",-0.3,"Down","Down",TRUE
"Ehhadh","ENSMUSG00000022853",-0.269745926011534,0.905838921645924,"ENSMUSG00000022853",-0.3,"Down","Down",TRUE
"Ehmt1","ENSMUSG00000036893",-0.246973247484845,0.888073296435024,"ENSMUSG00000036893",-0.2,"Down","Down",TRUE
"Ehmt2","ENSMUSG00000013787",0.217836846235257,0.90799043459925,"ENSMUSG00000013787",0.2,"Up","Up",TRUE
"Ei24","ENSMUSG00000062762",-0.189156771308681,0.904622071456548,"ENSMUSG00000062762",-0.2,"Down","Down",TRUE
"Eid1","ENSMUSG00000091337",1.33947845000477,0.546384919540914,"ENSMUSG00000091337",0.7,"Up","Up",TRUE
"Eid3","ENSMUSG00000109864",-0.38188966411734,0.965558958325805,"ENSMUSG00000109864",-0.2,"Down","Down",TRUE
"Eif1","ENSMUSG00000035530",-0.154697421495732,0.966361185433748,"ENSMUSG00000035530",-0.1,"Down","Down",TRUE
"Eif1a","ENSMUSG00000057561",0.141125084872535,0.947409816990606,"ENSMUSG00000057561",0.1,"Up","Up",TRUE
"Eif1ax","ENSMUSG00000067194",0.34700260757539,0.791479864433815,"ENSMUSG00000067194",0.3,"Up","Up",TRUE
"Eif2a","ENSMUSG00000027810",0.138510971229773,0.949868787844399,"ENSMUSG00000027810",0.1,"Up","Up",TRUE
"Eif2ak1","ENSMUSG00000029613",-0.254948887270592,0.840974841243217,"ENSMUSG00000029613",-0.2,"Down","Down",TRUE
"Eif2ak2","ENSMUSG00000024079",-0.239508139566274,0.873243985558601,"ENSMUSG00000024079",-0.2,"Down","Down",TRUE
"Eif2ak3","ENSMUSG00000031668",0.368388771001714,0.764969748923396,"ENSMUSG00000031668",0.3,"Up","Up",TRUE
"Eif2ak4","ENSMUSG00000005102",-0.390446575968707,0.854491549435215,"ENSMUSG00000005102",-0.3,"Down","Down",TRUE
"Eif2b1","ENSMUSG00000029388",-0.749398263675447,0.564471608618314,"ENSMUSG00000029388",-0.6,"Down","Down",TRUE
"Eif2b2","ENSMUSG00000004788",1.11236345317212,0.162824903907551,"ENSMUSG00000004788",0.9,"Up","Up",TRUE
"Eif2b4","ENSMUSG00000029145",0.512703358843971,0.909318180865807,"ENSMUSG00000029145",0.3,"Up","Up",TRUE
"Eif2b5","ENSMUSG00000003235",0.307368272341469,0.908702828619599,"ENSMUSG00000003235",0.2,"Up","Up",TRUE
"Eif2d","ENSMUSG00000026427",-0.268784047152232,0.91044972221446,"ENSMUSG00000026427",-0.2,"Down","Down",TRUE
"Eif2s1","ENSMUSG00000021116",0.37284575964185,0.668649980201456,"ENSMUSG00000021116",0.3,"Up","Up",TRUE
"Eif2s2","ENSMUSG00000074656",0.100473006963679,0.970919398036438,"ENSMUSG00000074656",0.1,"Up","Up",TRUE
"Eif2s3x","ENSMUSG00000035150",0.300606193887437,0.895123614191228,"ENSMUSG00000035150",0.2,"Up","Up",TRUE
"Eif2s3y","ENSMUSG00000069049",-0.549800973743847,NA,"ENSMUSG00000069049",-0.4,"Down","Down",TRUE
"Eif3a","ENSMUSG00000024991",0.150536927714959,0.923319877356822,"ENSMUSG00000024991",0.2,"Up","Up",TRUE
"Eif3b","ENSMUSG00000056076",0.304415605284843,0.758195606501221,"ENSMUSG00000056076",0.3,"Up","Up",TRUE
"Eif3d","ENSMUSG00000016554",0.201054278098272,0.943898283213427,"ENSMUSG00000016554",0.2,"Up","Up",TRUE
"Eif3e","ENSMUSG00000022336",0.0689639939696787,0.980388620275529,"ENSMUSG00000022336",0.1,"Up","Up",TRUE
"Eif3f","ENSMUSG00000031029",0.565736648571585,0.462707129774645,"ENSMUSG00000031029",0.5,"Up","Up",TRUE
"Eif3j1","ENSMUSG00000027236",0.190912905818144,0.943898283213427,"ENSMUSG00000027236",0.2,"Up","Up",TRUE
"Eif3k","ENSMUSG00000053565",0.0936162084131462,0.966361185433748,"ENSMUSG00000053565",0.1,"Up","Up",TRUE
"Eif3l","ENSMUSG00000033047",0.457323126855821,0.621503189825372,"ENSMUSG00000033047",0.4,"Up","Up",TRUE
"Eif3m","ENSMUSG00000027170",0.373107729969431,0.882663234607154,"ENSMUSG00000027170",0.3,"Up","Up",TRUE
"Eif4a-ps4","ENSMUSG00000101188",0.68170276568115,0.646742946036066,"ENSMUSG00000101188",0.5,"Up","Up",TRUE
"Eif4a1","ENSMUSG00000059796",0.357018562664625,0.40262666081836,"ENSMUSG00000059796",0.3,"Up","Up",TRUE
"Eif4a2","ENSMUSG00000022884",-0.133820965249202,0.912362638957324,"ENSMUSG00000022884",-0.1,"Down","Down",TRUE
"Eif4a3","ENSMUSG00000025580",0.587077343489138,0.647963174008122,"ENSMUSG00000025580",0.5,"Up","Up",TRUE
"Eif4b","ENSMUSG00000058655",0.0603643045241477,0.980388620275529,"ENSMUSG00000058655",0.1,"Up","Up",TRUE
"Eif4e","ENSMUSG00000028156",0.461542821578568,0.761937576587946,"ENSMUSG00000028156",0.4,"Up","Up",TRUE
"Eif4e2","ENSMUSG00000026254",-0.222592685462866,0.947909665227538,"ENSMUSG00000026254",-0.3,"Down","Down",TRUE
"Eif4e3","ENSMUSG00000093661",0.420864530273111,0.837611775214489,"ENSMUSG00000093661",0.3,"Up","Up",TRUE
"Eif4ebp1","ENSMUSG00000031490",-0.437453469377683,0.904099429077489,"ENSMUSG00000031490",-0.3,"Down","Down",TRUE
"Eif4ebp2","ENSMUSG00000020091",-0.377843037539202,0.598007269437738,"ENSMUSG00000020091",-0.4,"Down","Down",TRUE
"Eif4enif1","ENSMUSG00000020454",-0.301418300540581,0.84903872985172,"ENSMUSG00000020454",-0.3,"Down","Down",TRUE
"Eif4g1","ENSMUSG00000045983",0.103494186834053,0.935318585111389,"ENSMUSG00000045983",0.1,"Up","Up",TRUE
"Eif4g2","ENSMUSG00000005610",0.288426157855678,0.684231667974008,"ENSMUSG00000005610",0.3,"Up","Up",TRUE
"Eif4g3","ENSMUSG00000028760",0.369415822837551,0.511786882886947,"ENSMUSG00000028760",0.4,"Up","Up",TRUE
"Eif4h","ENSMUSG00000040731",-0.105213098361189,0.940651889095629,"ENSMUSG00000040731",-0.1,"Down","Down",TRUE
"Eif5","ENSMUSG00000021282",0.278434403235917,0.685925796240396,"ENSMUSG00000021282",0.3,"Up","Up",TRUE
"Eif5a","ENSMUSG00000078812",0.417815536836401,0.349904054154621,"ENSMUSG00000078812",0.4,"Up","Up",TRUE
"Eif5b","ENSMUSG00000026083",0.2019704662537,0.881545714545548,"ENSMUSG00000026083",0.2,"Up","Up",TRUE
"Eif6","ENSMUSG00000027613",0.188578700072756,0.935228846093291,"ENSMUSG00000027613",0.1,"Up","Up",TRUE
"Eipr1","ENSMUSG00000036613",-0.200657260779667,0.953397075596109,"ENSMUSG00000036613",-0.1,"Down","Down",TRUE
"Elac1","ENSMUSG00000036941",-0.362299920835633,0.922396743559192,"ENSMUSG00000036941",-0.3,"Down","Down",TRUE
"Elac2","ENSMUSG00000020549",-0.2241423366485,0.949853071923383,"ENSMUSG00000020549",-0.2,"Down","Down",TRUE
"Elapor1","ENSMUSG00000040412",0.264350309399568,0.798333093913819,"ENSMUSG00000040412",0.3,"Up","Up",TRUE
"Elf1","ENSMUSG00000036461",-0.162332692484078,0.922396743559192,"ENSMUSG00000036461",-0.2,"Down","Down",TRUE
"Elf2","ENSMUSG00000037174",-0.254323671808738,0.859480171671069,"ENSMUSG00000037174",-0.2,"Down","Down",TRUE
"Elf3","ENSMUSG00000003051",0.172958922908047,0.922396743559192,"ENSMUSG00000003051",0.2,"Up","Up",TRUE
"Elf4","ENSMUSG00000031103",-0.0545616522938326,0.980388620275529,"ENSMUSG00000031103",-0.1,"Down","Down",TRUE
"Elk3","ENSMUSG00000008398",1.59947423541357,0.144017759064119,"ENSMUSG00000008398",1.2,"Up","Up",TRUE
"Ell","ENSMUSG00000070002",0.212793594331055,0.905138865468701,"ENSMUSG00000070002",0.2,"Up","Up",TRUE
